ts_code,ann_date,end_date,roe,roa,grossprofit_margin,debt_to_assets,ocfps,netprofit_yoy,or_yoy
601888.SH,20160831,20160630,9.6285,9.6124,27.844,25.3201,0.9498,8.8944,2.4631
601888.SH,20160423,20160331,6.0418,6.2018,31.2135,24.108,0.9325,7.8589,4.6964
601888.SH,20160423,20160331,6.0418,6.2018,31.2135,24.108,0.9325,7.8589,4.6964
601888.SH,20160423,20151231,14.154,14.2227,24.4336,24.4027,1.6092,2.4222,6.8015
601888.SH,20160423,20151231,14.154,14.2227,24.4336,24.4027,1.6092,2.4222,6.8015
601888.SH,20151029,20150930,12.5193,12.7141,25.3153,27.7832,1.1522,10.5839,8.658
601888.SH,20151029,20150930,12.5193,12.7141,25.3153,27.7832,1.1522,10.5839,8.658
601888.SH,20150829,20150630,9.7962,9.1981,27.7992,28.6122,0.5696,19.4657,11.9165
601888.SH,20150829,20150630,9.7962,9.1981,27.7992,28.6122,0.5696,19.4657,11.9165
601888.SH,20150430,20150331,6.2,6.014,31.5802,25.7252,0.7148,21.2987,13.4445
601888.SH,20150430,20150331,6.2,6.014,31.5802,25.7252,0.7148,21.2987,13.4445
601888.SH,20150418,20141231,15.3451,15.2814,23.8567,26.5855,1.5322,13.5707,14.2579
601888.SH,20150418,20141231,15.3451,15.2814,23.8567,26.5855,1.5322,13.5707,14.2579
601888.SH,20141030,20140930,12.5958,12.8671,24.1226,27.4463,0.993,5.9763,14.922
601888.SH,20141030,20140930,12.5958,12.8671,24.1226,27.4463,0.993,5.9763,14.922
601888.SH,20140827,20140630,9.1486,9.2858,26.3592,24.0867,0.3836,5.7521,14.0705
601888.SH,20140827,20140630,9.1486,9.2858,26.3592,24.0867,0.3836,5.7521,14.0705
601888.SH,20140430,20140331,5.7022,5.607,30.5935,24.4421,0.5556,7.3997,11.8095
601888.SH,20140430,20140331,5.7022,5.607,30.5935,24.4421,0.5556,7.3997,11.8095
601888.SH,20140419,20131231,17.6549,17.0323,23.8319,25.1164,1.506,28.7336,8.146
601888.SH,20140419,20131231,17.6549,17.0323,23.8319,25.1164,1.506,28.7336,8.146
601888.SH,20131031,20130930,15.5009,14.4999,24.3297,26.334,1.1412,44.4899,10.1644
601888.SH,20131031,20130930,15.5009,14.4999,24.3297,26.334,1.1412,44.4899,10.1644
601888.SH,20130831,20130630,13.7594,11.955,26.2525,33.0754,0.801,41.5244,13.584
601888.SH,20130831,20130630,13.7594,11.955,26.2525,33.0754,0.801,41.5244,13.584
601888.SH,20130427,20130331,8.4784,7.2337,28.9217,30.2549,0.7435,48.072,18.5406
601888.SH,20130427,20130331,8.4784,7.2337,28.9217,30.2549,0.7435,48.072,18.5406
601888.SH,20130408,20121231,19.5642,18.1549,21.6619,30.6435,1.4461,46.8295,27.0918
601888.SH,20130408,20121231,19.5642,18.1549,21.6619,30.6435,1.4461,46.8295,27.0918
601898.SH,20251028,20250930,8.0735,5.6261,25.9455,45.8185,1.5922,-14.5712,-21.2431
601898.SH,20251028,20250930,8.0735,5.6261,25.9455,45.8185,1.5922,-14.5712,-21.2431
601898.SH,20250823,20250630,5.0091,3.6216,24.6198,45.0207,0.5782,-21.2825,-19.9474
601898.SH,20250426,20250331,2.5845,1.89,24.6469,44.796,0.0284,-19.9547,-15.4269
601898.SH,20250426,20250331,2.5845,1.89,24.6469,44.796,0.0284,-19.9547,-15.4269
601898.SH,20250322,20241231,13.0546,9.6088,24.8787,46.2946,2.5749,-1.0807,-1.8501
601898.SH,20241024,20240930,9.9545,7.4329,25.1807,47.0762,1.9426,-12.4279,-10.1123
601898.SH,20240824,20240630,6.7137,5.066,26.0197,47.9731,1.123,-17.2972,-14.972
601898.SH,20240425,20240331,3.382,2.6657,27.0504,46.1489,0.2568,-30.5474,-23.2662
601898.SH,20240321,20231231,14.2125,10.4453,25.068,47.6808,3.2405,6.9828,-12.5163
601898.SH,20231026,20230930,12.1742,8.8001,24.2865,47.783,2.1386,-13.6573,-10.9136
601898.SH,20230825,20230630,8.7981,6.3145,24.4519,49.8825,1.2848,-11.523,-7.3552
601898.SH,20230428,20230331,5.3188,3.6954,25.8318,49.938,0.8371,5.3379,-4.1654
601898.SH,20230324,20221231,14.9176,11.0657,25.1243,51.469,3.291,32.762,-8.0272
601898.SH,20230324,20221231,14.9176,11.0657,25.1243,51.469,3.291,32.762,-8.0272
601898.SH,20221027,20220930,15.758,11.2097,25.7759,51.0358,2.8523,62.1393,4.6386
601898.SH,20221027,20220930,15.758,11.2097,25.7759,51.0358,2.8523,62.1393,4.6386
601898.SH,20220826,20220630,11.2085,7.85,26.2594,52.2483,1.5177,75.6616,15.521
601898.SH,20220826,20220630,11.2085,7.85,26.2594,52.2483,1.5177,75.6616,15.521
601898.SH,20220428,20220331,5.7708,3.9008,24.032,54.702,0.7519,93.1495,33.5102
601898.SH,20220428,20220331,5.7708,3.9008,24.032,54.702,0.7519,93.1495,33.5102
601898.SH,20220325,20211231,12.3758,9.7962,18.1902,55.7396,3.6283,124.8468,63.9611
601898.SH,20220325,20211231,12.3758,9.7962,18.1902,55.7396,3.6283,124.8468,63.9611
601898.SH,20211028,20210930,11.121,7.9818,23.4489,55.5314,2.4296,185.3834,61.3446
601898.SH,20211028,20210930,11.121,7.9818,23.4489,55.5314,2.4296,185.3834,61.3446
601898.SH,20210826,20210630,7.2773,5.2209,24.2249,55.8388,1.5394,228.4609,60.7994
601898.SH,20210826,20210630,7.2773,5.2209,24.2249,55.8388,1.5394,228.4609,60.7994
601898.SH,20210423,20210331,3.411,2.4724,26.0588,55.4023,0.4402,441.1366,61.4889
601898.SH,20210423,20210331,3.411,2.4724,26.0588,55.4023,0.4402,441.1366,61.4889
601898.SH,20210325,20201231,5.9629,6.0766,25.8617,56.0313,1.707,4.8957,8.9895
601898.SH,20210325,20201231,5.9629,6.0766,25.8617,56.0313,1.707,4.8957,8.9895
601898.SH,20201029,20200930,4.217,4.5381,27.0504,57.034,1.4675,-27.9012,6.3543
601898.SH,20201029,20200930,4.217,4.5381,27.0504,57.034,1.4675,-27.9012,6.3543
601898.SH,20200829,20200630,2.3662,2.8212,28.035,57.5847,0.6922,-39.0387,0.574
601898.SH,20200829,20200630,2.3662,2.8212,28.035,57.5847,0.6922,-39.0387,0.574
601898.SH,20200429,20200331,0.6638,1.2201,28.7467,57.1666,0.3465,-57.9195,-6.9036
601898.SH,20200429,20200331,0.6638,1.2201,28.7467,57.1666,0.3465,-57.9195,-6.9036
601898.SH,20200321,20191231,5.944,6.2826,27.9346,56.9261,1.6581,67.8337,24.1537
601898.SH,20200321,20191231,5.944,6.2826,27.9346,56.9261,1.6581,67.8337,24.1537
601898.SH,20191029,20190930,6.0719,5.673,30.8592,56.9208,1.2751,41.7605,22.1697
601898.SH,20191029,20190930,6.0719,5.673,30.8592,56.9208,1.2751,41.7605,22.1697
601898.SH,20190824,20190630,4.0444,3.8231,31.6906,57.4235,0.7724,39.8024,21.2929
601898.SH,20190824,20190630,4.0444,3.8231,31.6906,57.4235,0.7724,39.8024,21.2929
601898.SH,20190424,20190331,1.6581,1.6473,29.9585,57.9355,0.3118,10.7289,13.857
601898.SH,20190424,20190331,1.6581,1.6473,29.9585,57.9355,0.3118,10.7289,13.857
601898.SH,20190316,20181231,3.7919,4.8487,28.6403,58.1793,1.5397,49.8654,27.7595
601898.SH,20190316,20181231,3.7919,4.8487,28.6403,58.1793,1.5397,49.8654,27.7595
601898.SH,20181024,20180930,4.55,4.8323,29.5514,57.7004,1.2686,76.8712,28.6112
601898.SH,20181024,20180930,4.55,4.8323,29.5514,57.7004,1.2686,76.8712,28.6112
601898.SH,20180822,20180630,3.0644,3.0755,30.3956,57.579,0.6227,67.5237,34.5024
601898.SH,20180822,20180630,3.0644,3.0755,30.3956,57.579,0.6227,67.5237,34.5024
601898.SH,20180428,20180331,1.5695,1.4862,28.6177,56.4144,0.0619,20.484,44.2207
601898.SH,20180428,20180331,1.5695,1.4862,28.6177,56.4144,0.0619,20.484,44.2207
601898.SH,20180321,20171231,2.7604,3.8147,32.4097,57.3682,1.3431,19.0784,33.7253
601898.SH,20180321,20171231,2.7604,3.8147,32.4097,57.3682,1.3431,19.0784,33.7253
601898.SH,20171028,20170930,2.7862,3.3687,34.326,57.2055,0.8025,172.1804,44.1171
601898.SH,20171028,20170930,2.7862,3.3687,34.326,57.2055,0.8025,172.1804,44.1171
601898.SH,20170824,20170630,1.9532,2.2901,36.984,57.0256,0.4025,175.1651,41.0754
601898.SH,20170824,20170630,1.9532,2.2901,36.984,57.0256,0.4025,175.1651,41.0754
601898.SH,20170428,20170331,1.3503,1.3583,40.5077,57.2914,0.169,624.9043,42.7733
601898.SH,20170428,20170331,1.3503,1.3583,40.5077,57.2914,0.169,624.9043,42.7733
601898.SH,20170323,20161231,2.3925,2.8411,33.4985,57.8412,0.9102,180.415,2.2958
601898.SH,20170323,20161231,2.3925,2.8411,33.4985,57.8412,0.9102,180.415,2.2958
601898.SH,20161029,20160930,1.0675,1.7163,30.8318,58.0545,0.4592,153.6332,-7.5528
601898.SH,20161029,20160930,1.0675,1.7163,30.8318,58.0545,0.4592,153.6332,-7.5528
601898.SH,20160825,20160630,0.7373,1.0829,30.8671,60.4614,0.2248,163.8628,-11.5837
601898.SH,20160825,20160630,0.7373,1.0829,30.8671,60.4614,0.2248,163.8628,-11.5837
601898.SH,20160428,20160331,-0.2679,0.3236,31.8956,60.8307,-0.0765,-1573.5584,-4.3008
601898.SH,20160428,20160331,-0.2679,0.3236,31.8956,60.8307,-0.0765,-1573.5584,-4.3008
601898.SH,20160323,20151231,-2.9613,0.5866,31.3397,61.0797,0.5494,-428.7011,-16.1228
601898.SH,20160323,20151231,-2.9613,0.5866,31.3397,61.0797,0.5494,-428.7011,-16.1228
601898.SH,20151028,20150930,-1.9426,0.5083,30.9279,60.6913,0.0964,-352.7756,-13.826
601898.SH,20151028,20150930,-1.9426,0.5083,30.9279,60.6913,0.0964,-352.7756,-13.826
601898.SH,20150822,20150630,-1.1219,0.387,31.0768,60.8252,0.0273,-240.6383,-16.0522
601898.SH,20150822,20150630,-1.1219,0.387,31.0768,60.8252,0.0273,-240.6383,-16.0522
601898.SH,20150425,20150331,0.0175,0.35,29.7495,57.9226,-0.3174,-97.1869,-22.4434
601898.SH,20150425,20150331,0.0175,0.35,29.7495,57.9226,-0.3174,-97.1869,-22.4434
601898.SH,20150321,20141231,0.8805,1.5256,30.0429,57.6834,0.3834,-78.558,-14.1559
601898.SH,20150321,20141231,0.8805,1.5256,30.0429,57.6834,0.3834,-78.558,-14.1559
601898.SH,20141024,20140930,0.755,1.2094,30.6551,56.8757,0.0443,-79.2835,-12.6327
601898.SH,20141024,20140930,0.755,1.2094,30.6551,56.8757,0.0443,-79.2835,-12.6327
601898.SH,20140816,20140630,0.7858,1.0106,32.5779,55.4049,0.0403,-74.9665,-12.2867
601898.SH,20140816,20140630,0.7858,1.0106,32.5779,55.4049,0.0403,-74.9665,-12.2867
601898.SH,20140426,20140331,0.6132,0.6146,35.0786,52.6769,-0.3082,-67.4878,-16.2305
601898.SH,20140426,20140331,0.6132,0.6146,35.0786,52.6769,-0.3082,-67.4878,-16.2305
601898.SH,20140319,20131231,4.1211,3.4003,31.7974,52.2329,0.7158,-61.4756,-5.6995
601898.SH,20140319,20131231,4.1211,3.4003,31.7974,52.2329,0.7158,-61.4756,-5.6995
601898.SH,20131026,20130930,3.672,2.8224,32.7703,50.7272,0.3687,-54.193,-8.3847
601898.SH,20131026,20130930,3.672,2.8224,32.7703,50.7272,0.3687,-54.193,-8.3847
601898.SH,20130821,20130630,3.1702,2.5204,33.3436,47.0372,0.29,-43.4072,-11.64
601898.SH,20130821,20130630,3.1702,2.5204,33.3436,47.0372,0.29,-43.4072,-11.64
601898.SH,20130427,20130331,1.9,1.4163,35.4196,45.4945,0.08,-37.8175,-9.4478
601898.SH,20130427,20130331,1.9,1.4163,35.4196,45.4945,0.08,-37.8175,-9.4478
601898.SH,20130316,20121231,11.0965,8.0168,36.1729,45.2239,0.9409,-3.9882,-3.9323
601898.SH,20130316,20121231,11.0965,8.0168,36.1729,45.2239,0.9409,-3.9882,-3.9323
601898.SH,20121024,20120930,8.2218,6.0323,35.4663,43.7466,0.49,-10.3669,-3.8256
601898.SH,20121024,20120930,8.2218,6.0323,35.4663,43.7466,0.49,-10.3669,-3.8256
601898.SH,20120822,20120630,5.7928,4.3129,34.3273,40.7408,0.31,-4.1178,5.3586
601899.SH,20251018,20250930,24.4994,12.9091,24.9344,53.0096,1.9606,55.4498,10.3313
601899.SH,20250827,20250630,16.5272,8.4364,23.7509,56.3649,1.0847,54.4097,11.4976
601899.SH,20250412,20250331,7.1167,3.7374,22.886,54.8896,0.4714,62.3867,5.5521
601899.SH,20250322,20241231,25.9213,13.5342,20.3741,55.1876,1.8384,51.7589,3.489
601899.SH,20241019,20240930,20.1577,10.2766,19.5316,55.383,1.3586,50.681,2.3949
601899.SH,20240824,20240630,12.8955,6.4188,19.1527,56.6541,0.7693,46.4198,0.0551
601899.SH,20240423,20240331,5.5855,2.7122,16.6051,58.2951,0.3104,15.0502,-0.2246
601899.SH,20240323,20231231,21.5012,10.5595,15.8073,59.6617,1.4001,5.3756,8.5356
601899.SH,20231028,20230930,16.821,8.2138,15.1582,59.0247,0.9771,-3.0131,10.1947
601899.SH,20230826,20230630,10.9664,5.3878,14.6506,58.9401,0.6088,-18.4313,13.4958
601899.SH,20230428,20230331,5.8915,2.8412,15.5293,58.5112,0.2974,-11.1364,15.7081
601899.SH,20230428,20230331,5.8915,2.8412,15.5293,58.5112,0.2974,-11.1364,15.7081
601899.SH,20230325,20221231,25.0561,12.4685,15.7381,59.3342,1.0892,27.8773,20.0915
601899.SH,20230325,20221231,25.0561,12.4685,15.7381,59.3342,1.0892,27.8773,20.0915
601899.SH,20221022,20220930,21.455,10.61,15.5984,58.2938,0.8336,47.4651,20.8407
601899.SH,20221022,20220930,21.455,10.61,15.5984,58.2938,0.8336,47.4651,20.8407
601899.SH,20220813,20220630,17.0099,8.0611,17.1353,59.1052,0.5916,89.9531,20.5657
601899.SH,20220813,20220630,17.0099,8.0611,17.1353,59.1052,0.5916,89.9531,20.5657
601899.SH,20220412,20220331,8.189,4.1775,17.3184,56.5552,0.2821,143.8807,36.3532
601899.SH,20220412,20220331,8.189,4.1775,17.3184,56.5552,0.2821,143.8807,36.3532
601899.SH,20220319,20211231,24.5708,13.3764,15.438,55.4652,0.9902,140.8042,31.2541
601899.SH,20220319,20211231,24.5708,13.3764,15.438,55.4652,0.9902,140.8042,31.2541
601899.SH,20211016,20210930,17.8083,10.077,14.7817,54.7818,0.6766,147.1906,29.5492
601899.SH,20211016,20210930,17.8083,10.077,14.7817,54.7818,0.6766,147.1906,29.5492
601899.SH,20210731,20210630,10.7742,6.359,14.478,55.4927,0.4567,174.5959,32.139
601899.SH,20210731,20210630,10.7742,6.359,14.478,55.4927,0.4567,174.5959,32.139
601899.SH,20210417,20210331,4.3442,2.5733,14.9596,58.2859,0.206,141.4384,31.3599
601899.SH,20210417,20210331,4.3442,2.5733,14.9596,58.2859,0.206,141.4384,31.3599
601899.SH,20210320,20201231,12.0837,8.0235,11.9127,59.0834,0.5623,51.9285,26.0131
601899.SH,20210320,20201231,12.0837,8.0235,11.9127,59.0834,0.5623,51.9285,26.0131
601899.SH,20201020,20200930,8.8259,5.804,11.4805,59.5378,0.3903,52.1152,28.3449
601899.SH,20201020,20200930,8.8259,5.804,11.4805,59.5378,0.3903,52.1152,28.3449
601899.SH,20200822,20200630,4.7714,3.6418,10.9763,60.3048,0.2552,30.6419,23.7266
601899.SH,20200822,20200630,4.7714,3.6418,10.9763,60.3048,0.2552,30.6419,23.7266
601899.SH,20200429,20200331,2.063,1.73,10.8545,58.0602,0.0917,18.9287,24.516
601899.SH,20200429,20200331,2.063,1.73,10.8545,58.0602,0.0917,18.9287,24.516
601899.SH,20200321,20191231,9.3494,7.0993,11.4001,53.9052,0.4203,4.6457,28.4013
601899.SH,20200321,20191231,9.3494,7.0993,11.4001,53.9052,0.4203,4.6457,28.4013
601899.SH,20191030,20190930,7.3225,5.3022,11.341,59.399,0.263,-10.3367,33.4169
601899.SH,20191030,20190930,7.3225,5.3022,11.341,59.399,0.263,-10.3367,33.4169
601899.SH,20190830,20190630,4.5547,3.4177,11.2445,59.6677,0.1913,-26.6372,34.8989
601899.SH,20190830,20190630,4.5547,3.4177,11.2445,59.6677,0.1913,-26.6372,34.8989
601899.SH,20190430,20190331,2.1302,1.625,12.8129,58.2893,0.0558,-19.4295,27.0226
601899.SH,20190430,20190331,2.1302,1.625,12.8129,58.2893,0.0558,-19.4295,27.0226
601899.SH,20190323,20181231,10.8509,7.2753,12.5883,58.1201,0.4443,16.7076,12.1055
601899.SH,20190323,20181231,10.8509,7.2753,12.5883,58.1201,0.4443,16.7076,12.1055
601899.SH,20181027,20180930,9.4723,6.4658,13.4389,58.0778,0.2874,51.4043,22.9044
601899.SH,20181027,20180930,9.4723,6.4658,13.4389,58.0778,0.2874,51.4043,22.9044
601899.SH,20180825,20180630,7.2209,4.8359,14.2478,58.5431,0.2163,67.8241,32.7534
601899.SH,20180825,20180630,7.2209,4.8359,14.2478,58.5431,0.2163,67.8241,32.7534
601899.SH,20180425,20180331,3.0795,2.5632,15.3563,58.0822,0.0576,7.9282,23.8718
601899.SH,20180425,20180331,3.0795,2.5632,15.3563,58.0822,0.0576,7.9282,23.8718
601899.SH,20180324,20171231,11.1778,6.5376,13.9364,57.854,0.424,90.6577,19.9077
601899.SH,20180324,20171231,11.1778,6.5376,13.9364,57.854,0.424,90.6577,19.9077
601899.SH,20171026,20170930,7.1398,5.9308,14.7508,59.7589,0.2503,55.4359,8.1791
601899.SH,20171026,20170930,7.1398,5.9308,14.7508,59.7589,0.2503,55.4359,8.1791
601899.SH,20170819,20170630,4.958,3.0896,14.5899,61.5601,0.1435,179.6322,-3.5132
601899.SH,20170819,20170630,4.958,3.0896,14.5899,61.5601,0.1435,179.6322,-3.5132
601899.SH,20170429,20170331,3.5351,1.8695,14.1322,64.5038,0.0471,1477.1988,-4.847
601899.SH,20170429,20170331,3.5351,1.8695,14.1322,64.5038,0.0471,1477.1988,-4.847
601899.SH,20170325,20161231,6.6539,3.8128,11.5013,65.1229,0.3993,11.121,6.1202
601899.SH,20170325,20161231,6.6539,3.8128,11.5013,65.1229,0.3993,11.121,6.1202
601899.SH,20161026,20160930,5.2426,2.7768,11.5474,65.0438,0.2465,-15.8118,-6.3834
601899.SH,20161026,20160930,5.2426,2.7768,11.5474,65.0438,0.2465,-15.8118,-6.3834
601899.SH,20160827,20160630,1.988,1.2,11.0462,64.8893,0.1686,-59.8593,0.148
601899.SH,20160827,20160630,1.988,1.2,11.0462,64.8893,0.1686,-59.8593,0.148
601899.SH,20160430,20160331,0.2329,0.4401,11.3529,65.7665,0.0205,-84.6351,22.03
601899.SH,20160430,20160331,0.2329,0.4401,11.3529,65.7665,0.0205,-84.6351,22.03
601899.SH,20160326,20151231,5.956,3.7833,8.4731,61.9512,0.4767,-29.3976,26.4515
601899.SH,20160326,20151231,5.956,3.7833,8.4731,61.9512,0.4767,-29.3976,26.4515
601899.SH,20151021,20150930,6.0797,3.9099,8.7162,59.9047,0.2506,-14.0668,50.7308
601899.SH,20151021,20150930,6.0797,3.9099,8.7162,59.9047,0.2506,-14.0668,50.7308
601899.SH,20150829,20150630,4.8283,2.9506,9.83,58.1337,0.1788,20.8899,61.8959
601899.SH,20150829,20150630,4.8283,2.9506,9.83,58.1337,0.1788,20.8899,61.8959
601899.SH,20150421,20150331,1.4694,1.0382,9.8251,55.31,0.0646,-20.292,47.7008
601899.SH,20150421,20150331,1.4694,1.0382,9.8251,55.31,0.0646,-20.292,47.7008
601899.SH,20150321,20141231,8.4246,5.5415,13.4083,55.2034,0.293,10.3375,18.0606
601899.SH,20150321,20141231,8.4246,5.5415,13.4083,55.2034,0.293,10.3375,18.0606
601899.SH,20141025,20140930,7.0806,5.3089,15.665,54.6641,0.1311,10.0394,9.6484
601899.SH,20141025,20140930,7.0806,5.3089,15.665,54.6641,0.1311,10.0394,9.6484
601899.SH,20140816,20140630,4.0577,2.9504,16.1932,55.5924,0.0815,1.0338,-7.702
601899.SH,20140816,20140630,4.0577,2.9504,16.1932,55.5924,0.0815,1.0338,-7.702
601899.SH,20140430,20140331,1.8677,1.402,13.8954,51.26,0.028,-27.6419,-8.5765
601899.SH,20140430,20140331,1.8677,1.402,13.8954,51.26,0.028,-27.6419,-8.5765
601899.SH,20140329,20131231,7.6186,6.6331,17.932,50.5437,0.4075,-59.2157,2.8024
601899.SH,20140329,20131231,7.6186,6.6331,17.932,50.5437,0.4075,-59.2157,2.8024
601899.SH,20131025,20130930,6.4094,6.0968,17.9206,51.3,0.2438,-50.5451,6.9131
601899.SH,20131025,20130930,6.4094,6.0968,17.9206,51.3,0.2438,-50.5451,6.9131
601899.SH,20130814,20130630,3.9894,3.7766,17.231,52.1192,0.0934,-53.9546,23.7947
601899.SH,20130814,20130630,3.9894,3.7766,17.231,52.1192,0.0934,-53.9546,23.7947
601899.SH,20130427,20130331,2.5233,2.27,18.9734,51.6841,0.033,-32.7495,28.1329
601899.SH,20130427,20130331,2.5233,2.27,18.9734,51.6841,0.033,-32.7495,28.1329
601899.SH,20130328,20121231,19.5946,15.3432,24.8682,50.1399,0.2479,-8.7764,21.7554
601899.SH,20130328,20121231,19.5946,15.3432,24.8682,50.1399,0.2479,-8.7764,21.7554
601899.SH,20121027,20120930,13.9764,10.8717,24.4516,50.2719,0.248,-16.8829,21.5906
601899.SH,20121027,20120930,13.9764,10.8717,24.4516,50.2719,0.248,-16.8829,21.5906
601899.SH,20120811,20120630,9.4936,7.3198,26.0194,49.9306,0.135,-19.9488,32.426
601899.SH,20120811,20120630,9.4936,7.3198,26.0194,49.9306,0.135,-19.9488,32.426
601901.SH,20251031,20250930,7.708,,,80.392,-0.1264,95.91,67.1725
601901.SH,20250830,20250630,4.8597,,,80.5545,0.37,76.43,52.1384
601901.SH,20250830,20250630,4.8597,,,80.5545,0.3664,76.4274,52.1384
601901.SH,20250430,20250331,2.4669,,,80.3658,-0.1381,52.37,49.3501
601901.SH,20250329,20241231,4.7258,,,80.8402,0.04,2.55,8.4236
601901.SH,20241030,20240930,4.2604,,,79.8528,0.6939,1.51,-4.1522
601901.SH,20240823,20240630,2.9364,,,78.8436,-1.7019,-6.15,-8.1811
601901.SH,20240423,20240331,1.7156,,,79.6135,-0.7075,41.06,11.9664
601901.SH,20240320,20231231,4.8766,,,79.2794,-1.0096,0.21,-8.4637
601901.SH,20231027,20230930,4.4041,,,77.8979,-0.578,-0.2359,-4.0196
601901.SH,20230825,20230630,3.288,,,78.0824,0.6713,1.29,-0.5369
601901.SH,20230425,20230331,1.2829,,,77.0112,0.117,16.55,6.2964
601901.SH,20230425,20230331,1.2829,,,77.0112,0.117,16.55,6.2964
601901.SH,20230228,20221231,5.0904,,,75.8406,-0.66,17.88,-9.7925
601901.SH,20230228,20221231,5.0904,,,75.8406,-0.66,17.88,-9.7925
601901.SH,20221028,20220930,4.6042,,,74.4482,-0.5711,0.64,-8.5656
601901.SH,20221028,20220930,4.6042,,,74.4482,-0.5711,0.64,-8.5656
601901.SH,20220823,20220630,3.392,,,75.3305,-0.1359,9.29,-0.1004
601901.SH,20220823,20220630,3.392,,,75.3305,-0.1359,9.29,-0.1004
601901.SH,20220429,20220331,1.1471,,,75.5139,-0.14,-46.31,-18.5953
601901.SH,20220429,20220331,1.1471,,,75.5139,-0.14,-46.31,-18.5953
601901.SH,20220331,20211231,4.5006,,,75.5847,2.0,66.19,14.3121
601901.SH,20220331,20211231,4.5006,,,75.5847,2.0,66.19,14.3121
601901.SH,20211030,20210930,4.76,,,71.5967,1.2244,30.08,12.8234
601901.SH,20211030,20210930,4.76,,,71.5967,1.2244,30.08,12.8234
601901.SH,20210831,20210630,3.2381,,,70.9963,0.67,102.7,20.248
601901.SH,20210831,20210630,3.2381,,,70.9963,0.67,102.7,20.248
601901.SH,20210430,20210331,2.2224,,,70.3136,0.15,134.53,5.8337
601901.SH,20210430,20210331,2.2224,,,70.3136,0.15,134.53,5.8337
601901.SH,20210430,20201231,2.8053,,,67.2573,0.92,8.82,14.3575
601901.SH,20210430,20201231,2.8053,,,67.2573,0.92,8.82,14.3575
601901.SH,20201031,20200930,3.7779,,,66.3349,0.74,37.9,15.2457
601901.SH,20201031,20200930,3.7779,,,66.3349,0.74,37.9,15.2457
601901.SH,20200829,20200630,1.6535,,,69.0543,0.61,-15.95,-5.445
601901.SH,20200829,20200630,1.6535,,,69.0543,0.61,-15.95,-5.445
601901.SH,20200425,20200331,0.9806,,,69.9856,1.06,-35.53,4.9183
601901.SH,20200425,20200331,0.9806,,,69.9856,1.06,-35.53,4.9183
601901.SH,20200425,20191231,2.641,,,71.0968,3.07,52.35,15.2439
601901.SH,20200425,20191231,2.641,,,71.0968,3.07,52.35,15.2439
601901.SH,20191030,20190930,2.8137,,,72.0264,2.2,136.48,33.9523
601901.SH,20191030,20190930,2.8137,,,72.0264,2.2,136.48,33.9523
601901.SH,20190820,20190630,2.0069,,,74.6714,2.59,270.89,55.1712
601901.SH,20190820,20190630,2.0069,,,74.6714,2.59,270.89,55.1712
601901.SH,20190430,20190331,1.5437,,,73.6896,2.43,85.66,42.3933
601901.SH,20190430,20190331,1.5437,,,73.6896,2.43,85.66,42.3933
601901.SH,20190330,20181231,1.7594,,,73.9136,-0.78,-54.48,-4.008
601901.SH,20190330,20181231,1.7594,,,73.9136,-0.78,-54.48,-4.008
601901.SH,20181031,20180930,1.2067,,,74.9157,-0.89,-65.84,-21.307
601901.SH,20181031,20180930,1.2067,,,74.9157,-0.89,-65.84,-21.307
601901.SH,20180831,20180630,0.5497,,,75.2067,-0.45,-75.03,-22.1888
601901.SH,20180831,20180630,0.5497,,,75.2067,-0.45,-75.03,-22.1888
601901.SH,20180428,20180331,0.8417,,,74.2355,-0.18,-21.81,-2.2567
601901.SH,20180428,20180331,0.8417,,,74.2355,-0.18,-21.81,-2.2567
601901.SH,20180331,20171231,3.9885,,,74.2506,1.05,-43.45,-23.2837
601901.SH,20180331,20171231,3.9885,,,74.2506,1.05,-43.45,-23.2837
601901.SH,20171031,20170930,3.6648,,,75.7203,0.58,-50.07,-24.5934
601901.SH,20171031,20170930,3.6648,,,75.7203,0.58,-50.07,-24.5934
601901.SH,20170825,20170630,2.2936,,,75.22,1.32,-61.71,-33.8586
601901.SH,20170825,20170630,2.2936,,,75.22,1.32,-61.71,-33.8586
601901.SH,20170429,20170331,1.135,,,75.4815,0.24,-52.24,-31.1917
601901.SH,20170429,20170331,1.135,,,75.4815,0.24,-52.24,-31.1917
601901.SH,20170331,20161231,7.3006,,,76.2392,-3.02,-36.78,-28.9061
601901.SH,20170331,20161231,7.3006,,,76.2392,-3.02,-36.78,-28.9061
601901.SH,20161028,20160930,7.5638,,,75.1614,-2.21,-32.13,-21.9548
601901.SH,20161028,20160930,7.5638,,,75.1614,-2.21,-32.13,-21.9548
601901.SH,20160830,20160630,6.1669,,,75.3959,-0.58,-26.45,-20.1317
601901.SH,20160830,20160630,6.1669,,,75.3959,-0.58,-26.45,-20.1317
601901.SH,20160429,20160331,2.4184,,,78.2008,-1.55,-12.64,4.6257
601901.SH,20160429,20160331,2.4184,,,78.2008,-1.55,-12.64,4.6257
601901.SH,20160429,20151231,12.4491,,,76.9955,-1.76,126.28,122.7686
601901.SH,20160429,20151231,12.4491,,,76.9955,-1.76,126.28,122.7686
601901.SH,20151031,20150930,12.1443,,,80.3508,-0.82,182.29,145.2939
601901.SH,20151031,20150930,12.1443,,,80.3508,-0.82,182.29,145.2939
