ticker,report_period,ann_date,known_at,available_at,source_file,source_mode
000863,20260331,20260428,20260428,20260428,000863_fin.csv,REAL_FUNDAMENTALS
000868,20260331,20260428,20260428,20260428,000868_fin.csv,REAL_FUNDAMENTALS
000869,20260331,20260428,20260428,20260428,000869_fin.csv,REAL_FUNDAMENTALS
000875,20260331,20260421,20260421,20260421,000875_fin.csv,REAL_FUNDAMENTALS
000876,20260331,20260430,20260430,20260430,000876_fin.csv,REAL_FUNDAMENTALS
000877,20260331,20260428,20260428,20260428,000877_fin.csv,REAL_FUNDAMENTALS
000878,20260331,20260424,20260424,20260424,000878_fin.csv,REAL_FUNDAMENTALS
000880,20260331,20260430,20260430,20260430,000880_fin.csv,REAL_FUNDAMENTALS
000881,20260331,20260428,20260428,20260428,000881_fin.csv,REAL_FUNDAMENTALS
000882,20260331,20260429,20260429,20260429,000882_fin.csv,REAL_FUNDAMENTALS
000883,20260331,20260429,20260429,20260429,000883_fin.csv,REAL_FUNDAMENTALS
000885,20260331,20260423,20260423,20260423,000885_fin.csv,REAL_FUNDAMENTALS
000886,20260331,20260429,20260429,20260429,000886_fin.csv,REAL_FUNDAMENTALS
000887,20260331,20260429,20260429,20260429,000887_fin.csv,REAL_FUNDAMENTALS
000888,20260331,20260428,20260428,20260428,000888_fin.csv,REAL_FUNDAMENTALS
000889,20260331,20260430,20260430,20260430,000889_fin.csv,REAL_FUNDAMENTALS
000890,20260331,20260430,20260430,20260430,000890_fin.csv,REAL_FUNDAMENTALS
000892,20260331,20260430,20260430,20260430,000892_fin.csv,REAL_FUNDAMENTALS
000893,20260331,20260428,20260428,20260428,000893_fin.csv,REAL_FUNDAMENTALS
000895,20260331,20260429,20260429,20260429,000895_fin.csv,REAL_FUNDAMENTALS
000897,20260331,20260429,20260429,20260429,000897_fin.csv,REAL_FUNDAMENTALS
000898,20260331,20260430,20260430,20260430,000898_fin.csv,REAL_FUNDAMENTALS
000899,20260331,20260428,20260428,20260428,000899_fin.csv,REAL_FUNDAMENTALS
000900,20260331,20260429,20260429,20260429,000900_fin.csv,REAL_FUNDAMENTALS
000901,20260331,20260429,20260429,20260429,000901_fin.csv,REAL_FUNDAMENTALS
000902,20260331,20260428,20260428,20260428,000902_fin.csv,REAL_FUNDAMENTALS
000903,20260331,20260428,20260428,20260428,000903_fin.csv,REAL_FUNDAMENTALS
000905,20260331,20260430,20260430,20260430,000905_fin.csv,REAL_FUNDAMENTALS
000906,20260331,20260424,20260424,20260424,000906_fin.csv,REAL_FUNDAMENTALS
000908,20260331,20260429,20260429,20260429,000908_fin.csv,REAL_FUNDAMENTALS
000909,20260331,20260425,20260425,20260425,000909_fin.csv,REAL_FUNDAMENTALS
000910,20260331,20260429,20260429,20260429,000910_fin.csv,REAL_FUNDAMENTALS
000911,20260331,20260429,20260429,20260429,000911_fin.csv,REAL_FUNDAMENTALS
000912,20260331,20260430,20260430,20260430,000912_fin.csv,REAL_FUNDAMENTALS
000913,20260331,20260422,20260422,20260422,000913_fin.csv,REAL_FUNDAMENTALS
000915,20260331,20260424,20260424,20260424,000915_fin.csv,REAL_FUNDAMENTALS
000917,20260331,20260428,20260428,20260428,000917_fin.csv,REAL_FUNDAMENTALS
000919,20260331,20260428,20260428,20260428,000919_fin.csv,REAL_FUNDAMENTALS
000920,20260331,20260423,20260423,20260423,000920_fin.csv,REAL_FUNDAMENTALS
000921,20260331,20260429,20260429,20260429,000921_fin.csv,REAL_FUNDAMENTALS
000922,20260331,20260428,20260428,20260428,000922_fin.csv,REAL_FUNDAMENTALS
000923,20260331,20260429,20260429,20260429,000923_fin.csv,REAL_FUNDAMENTALS
000925,20260331,20260429,20260429,20260429,000925_fin.csv,REAL_FUNDAMENTALS
000926,20260331,20260429,20260429,20260429,000926_fin.csv,REAL_FUNDAMENTALS
000927,20260331,20260428,20260428,20260428,000927_fin.csv,REAL_FUNDAMENTALS
000928,20260331,20260428,20260428,20260428,000928_fin.csv,REAL_FUNDAMENTALS
000929,20260331,20260427,20260427,20260427,000929_fin.csv,REAL_FUNDAMENTALS
000930,20260331,20260424,20260424,20260424,000930_fin.csv,REAL_FUNDAMENTALS
000931,20260331,20260425,20260425,20260425,000931_fin.csv,REAL_FUNDAMENTALS
000932,20260331,20260430,20260430,20260430,000932_fin.csv,REAL_FUNDAMENTALS
000933,20260331,20260414,20260414,20260414,000933_fin.csv,REAL_FUNDAMENTALS
000935,20260331,20260429,20260429,20260429,000935_fin.csv,REAL_FUNDAMENTALS
000936,20260331,20260429,20260429,20260429,000936_fin.csv,REAL_FUNDAMENTALS
000937,20260331,20260429,20260429,20260429,000937_fin.csv,REAL_FUNDAMENTALS
000938,20260331,20260429,20260429,20260429,000938_fin.csv,REAL_FUNDAMENTALS
000948,20260331,20260425,20260425,20260425,000948_fin.csv,REAL_FUNDAMENTALS
000949,20260331,20260430,20260430,20260430,000949_fin.csv,REAL_FUNDAMENTALS
000950,20260331,20260424,20260424,20260424,000950_fin.csv,REAL_FUNDAMENTALS
000951,20260331,20260430,20260430,20260430,000951_fin.csv,REAL_FUNDAMENTALS
000952,20260331,20260425,20260425,20260425,000952_fin.csv,REAL_FUNDAMENTALS
000953,20260331,20260428,20260428,20260428,000953_fin.csv,REAL_FUNDAMENTALS
000955,20260331,20260424,20260424,20260424,000955_fin.csv,REAL_FUNDAMENTALS
000957,20260331,20260425,20260425,20260425,000957_fin.csv,REAL_FUNDAMENTALS
000958,20260331,20260424,20260424,20260424,000958_fin.csv,REAL_FUNDAMENTALS
000959,20260331,20260418,20260418,20260418,000959_fin.csv,REAL_FUNDAMENTALS
000960,20260331,20260428,20260428,20260428,000960_fin.csv,REAL_FUNDAMENTALS
000962,20260331,20260428,20260428,20260428,000962_fin.csv,REAL_FUNDAMENTALS
000963,20260331,20260424,20260424,20260424,000963_fin.csv,REAL_FUNDAMENTALS
000965,20260331,20260429,20260429,20260429,000965_fin.csv,REAL_FUNDAMENTALS
000966,20260331,20260424,20260424,20260424,000966_fin.csv,REAL_FUNDAMENTALS
000967,20260331,20260428,20260428,20260428,000967_fin.csv,REAL_FUNDAMENTALS
000968,20260331,20260428,20260428,20260428,000968_fin.csv,REAL_FUNDAMENTALS
000969,20260331,20260428,20260428,20260428,000969_fin.csv,REAL_FUNDAMENTALS
000970,20260331,20260425,20260425,20260425,000970_fin.csv,REAL_FUNDAMENTALS
000972,20260331,20260425,20260425,20260425,000972_fin.csv,REAL_FUNDAMENTALS
000973,20260331,20260429,20260429,20260429,000973_fin.csv,REAL_FUNDAMENTALS
000975,20260331,20260422,20260422,20260422,000975_fin.csv,REAL_FUNDAMENTALS
000978,20260331,20260430,20260430,20260430,000978_fin.csv,REAL_FUNDAMENTALS
000980,20260331,20260429,20260429,20260429,000980_fin.csv,REAL_FUNDAMENTALS
000981,20260331,20260430,20260430,20260430,000981_fin.csv,REAL_FUNDAMENTALS
000983,20260331,20260429,20260429,20260429,000983_fin.csv,REAL_FUNDAMENTALS
000985,20260331,20260425,20260425,20260425,000985_fin.csv,REAL_FUNDAMENTALS
000987,20260331,20260430,20260430,20260430,000987_fin.csv,REAL_FUNDAMENTALS
000988,20260331,20260427,20260427,20260427,000988_fin.csv,REAL_FUNDAMENTALS
000989,20260331,20260423,20260423,20260423,000989_fin.csv,REAL_FUNDAMENTALS
000990,20260331,20260415,20260415,20260415,000990_fin.csv,REAL_FUNDAMENTALS
000993,20260331,20260430,20260430,20260430,000993_fin.csv,REAL_FUNDAMENTALS
000995,20260331,20260427,20260427,20260427,000995_fin.csv,REAL_FUNDAMENTALS
000997,20260331,20260425,20260425,20260425,000997_fin.csv,REAL_FUNDAMENTALS
000998,20260331,20260429,20260429,20260429,000998_fin.csv,REAL_FUNDAMENTALS
000999,20260331,20260425,20260425,20260425,000999_fin.csv,REAL_FUNDAMENTALS
001201,20260331,20260428,20260428,20260428,001201_fin.csv,REAL_FUNDAMENTALS
001202,20260331,20260430,20260430,20260430,001202_fin.csv,REAL_FUNDAMENTALS
001203,20260331,20260424,20260424,20260424,001203_fin.csv,REAL_FUNDAMENTALS
001205,20260331,20260417,20260417,20260417,001205_fin.csv,REAL_FUNDAMENTALS
001206,20260331,20260424,20260424,20260424,001206_fin.csv,REAL_FUNDAMENTALS
001207,20260331,20260421,20260421,20260421,001207_fin.csv,REAL_FUNDAMENTALS
001208,20260331,20260428,20260428,20260428,001208_fin.csv,REAL_FUNDAMENTALS
001209,20260331,20260429,20260429,20260429,001209_fin.csv,REAL_FUNDAMENTALS
001210,20260331,20260425,20260425,20260425,001210_fin.csv,REAL_FUNDAMENTALS
001211,20260331,20260428,20260428,20260428,001211_fin.csv,REAL_FUNDAMENTALS
001212,20260331,20260428,20260428,20260428,001212_fin.csv,REAL_FUNDAMENTALS
001213,20260331,20260429,20260429,20260429,001213_fin.csv,REAL_FUNDAMENTALS
001215,20260331,20260425,20260425,20260425,001215_fin.csv,REAL_FUNDAMENTALS
001216,20260331,20260429,20260429,20260429,001216_fin.csv,REAL_FUNDAMENTALS
001217,20260331,20260424,20260424,20260424,001217_fin.csv,REAL_FUNDAMENTALS
001218,20260331,20260430,20260430,20260430,001218_fin.csv,REAL_FUNDAMENTALS
001219,20260331,20260430,20260430,20260430,001219_fin.csv,REAL_FUNDAMENTALS
001220,20260331,20260429,20260429,20260429,001220_fin.csv,REAL_FUNDAMENTALS
001221,20260331,20260427,20260427,20260427,001221_fin.csv,REAL_FUNDAMENTALS
001222,20260331,20260428,20260428,20260428,001222_fin.csv,REAL_FUNDAMENTALS
001223,20260331,20260429,20260429,20260429,001223_fin.csv,REAL_FUNDAMENTALS
001225,20260331,20260430,20260430,20260430,001225_fin.csv,REAL_FUNDAMENTALS
001226,20260331,20260430,20260430,20260430,001226_fin.csv,REAL_FUNDAMENTALS
001227,20260331,20260428,20260428,20260428,001227_fin.csv,REAL_FUNDAMENTALS
001228,20260331,20260430,20260430,20260430,001228_fin.csv,REAL_FUNDAMENTALS
001229,20260331,20260427,20260427,20260427,001229_fin.csv,REAL_FUNDAMENTALS
001230,20260331,20260424,20260424,20260424,001230_fin.csv,REAL_FUNDAMENTALS
001231,20260331,20260427,20260427,20260427,001231_fin.csv,REAL_FUNDAMENTALS
001233,20260331,20260429,20260429,20260429,001233_fin.csv,REAL_FUNDAMENTALS
001234,20260331,20260427,20260427,20260427,001234_fin.csv,REAL_FUNDAMENTALS
001236,20260331,20260429,20260429,20260429,001236_fin.csv,REAL_FUNDAMENTALS
001237,20260331,20260521,20260521,20260521,001237_fin.csv,REAL_FUNDAMENTALS
001238,20260331,20260429,20260429,20260429,001238_fin.csv,REAL_FUNDAMENTALS
001239,20260331,20260428,20260428,20260428,001239_fin.csv,REAL_FUNDAMENTALS
001255,20260331,20260429,20260429,20260429,001255_fin.csv,REAL_FUNDAMENTALS
001256,20260331,20260429,20260429,20260429,001256_fin.csv,REAL_FUNDAMENTALS
001257,20260331,20260428,20260428,20260428,001257_fin.csv,REAL_FUNDAMENTALS
001258,20260331,20260423,20260423,20260423,001258_fin.csv,REAL_FUNDAMENTALS
001259,20260331,20260427,20260427,20260427,001259_fin.csv,REAL_FUNDAMENTALS
001260,20260331,20260424,20260424,20260424,001260_fin.csv,REAL_FUNDAMENTALS
001266,20260331,20260428,20260428,20260428,001266_fin.csv,REAL_FUNDAMENTALS
001267,20260331,20260428,20260428,20260428,001267_fin.csv,REAL_FUNDAMENTALS
001268,20260331,20260424,20260424,20260424,001268_fin.csv,REAL_FUNDAMENTALS
001269,20260331,20260425,20260425,20260425,001269_fin.csv,REAL_FUNDAMENTALS
001270,20260331,20260428,20260428,20260428,001270_fin.csv,REAL_FUNDAMENTALS
001277,20260331,20260428,20260428,20260428,001277_fin.csv,REAL_FUNDAMENTALS
001278,20260331,20260430,20260430,20260430,001278_fin.csv,REAL_FUNDAMENTALS
001279,20260331,20260428,20260428,20260428,001279_fin.csv,REAL_FUNDAMENTALS
001280,20260331,20260429,20260429,20260429,001280_fin.csv,REAL_FUNDAMENTALS
001282,20260331,20260429,20260429,20260429,001282_fin.csv,REAL_FUNDAMENTALS
001283,20260331,20260428,20260428,20260428,001283_fin.csv,REAL_FUNDAMENTALS
001285,20260331,20260428,20260428,20260428,001285_fin.csv,REAL_FUNDAMENTALS
001286,20260331,20260421,20260421,20260421,001286_fin.csv,REAL_FUNDAMENTALS
001287,20260331,20260428,20260428,20260428,001287_fin.csv,REAL_FUNDAMENTALS
001288,20260331,20260428,20260428,20260428,001288_fin.csv,REAL_FUNDAMENTALS
001289,20260331,20260430,20260430,20260430,001289_fin.csv,REAL_FUNDAMENTALS
001296,20260331,20260429,20260429,20260429,001296_fin.csv,REAL_FUNDAMENTALS
001298,20260331,20260428,20260428,20260428,001298_fin.csv,REAL_FUNDAMENTALS
001299,20260331,20260428,20260428,20260428,001299_fin.csv,REAL_FUNDAMENTALS
001300,20260331,20260427,20260427,20260427,001300_fin.csv,REAL_FUNDAMENTALS
001301,20260331,20260428,20260428,20260428,001301_fin.csv,REAL_FUNDAMENTALS
001306,20260331,20260428,20260428,20260428,001306_fin.csv,REAL_FUNDAMENTALS
001308,20260331,20260430,20260430,20260430,001308_fin.csv,REAL_FUNDAMENTALS
001309,20260331,20260430,20260430,20260430,001309_fin.csv,REAL_FUNDAMENTALS
001311,20260331,20260430,20260430,20260430,001311_fin.csv,REAL_FUNDAMENTALS
001312,20260331,20260429,20260429,20260429,001312_fin.csv,REAL_FUNDAMENTALS
001313,20260331,20260427,20260427,20260427,001313_fin.csv,REAL_FUNDAMENTALS
001314,20260331,20260423,20260423,20260423,001314_fin.csv,REAL_FUNDAMENTALS
001316,20260331,20260430,20260430,20260430,001316_fin.csv,REAL_FUNDAMENTALS
001317,20260331,20260424,20260424,20260424,001317_fin.csv,REAL_FUNDAMENTALS
001318,20260331,20260427,20260427,20260427,001318_fin.csv,REAL_FUNDAMENTALS
001319,20260331,20260424,20260424,20260424,001319_fin.csv,REAL_FUNDAMENTALS
001322,20260331,20260429,20260429,20260429,001322_fin.csv,REAL_FUNDAMENTALS
001323,20260331,20260429,20260429,20260429,001323_fin.csv,REAL_FUNDAMENTALS
001324,20260331,20260430,20260430,20260430,001324_fin.csv,REAL_FUNDAMENTALS
001325,20260331,20260430,20260430,20260430,001325_fin.csv,REAL_FUNDAMENTALS
001326,20260331,20260429,20260429,20260429,001326_fin.csv,REAL_FUNDAMENTALS
001328,20260331,20260423,20260423,20260423,001328_fin.csv,REAL_FUNDAMENTALS
001330,20260331,20260430,20260430,20260430,001330_fin.csv,REAL_FUNDAMENTALS
001331,20260331,20260429,20260429,20260429,001331_fin.csv,REAL_FUNDAMENTALS
001332,20260331,20260427,20260427,20260427,001332_fin.csv,REAL_FUNDAMENTALS
001333,20260331,20260422,20260422,20260422,001333_fin.csv,REAL_FUNDAMENTALS
001335,20260331,20260429,20260429,20260429,001335_fin.csv,REAL_FUNDAMENTALS
001336,20260331,20260429,20260429,20260429,001336_fin.csv,REAL_FUNDAMENTALS
001337,20260331,20260427,20260427,20260427,001337_fin.csv,REAL_FUNDAMENTALS
001338,20260331,20260428,20260428,20260428,001338_fin.csv,REAL_FUNDAMENTALS
001339,20260331,20260424,20260424,20260424,001339_fin.csv,REAL_FUNDAMENTALS
001356,20260331,20260425,20260425,20260425,001356_fin.csv,REAL_FUNDAMENTALS
001358,20260331,20260428,20260428,20260428,001358_fin.csv,REAL_FUNDAMENTALS
001359,20260331,20260429,20260429,20260429,001359_fin.csv,REAL_FUNDAMENTALS
001360,20260331,20260424,20260424,20260424,001360_fin.csv,REAL_FUNDAMENTALS
001365,20260331,20260515,20260515,20260515,001365_fin.csv,REAL_FUNDAMENTALS
001366,20260331,20260428,20260428,20260428,001366_fin.csv,REAL_FUNDAMENTALS
001367,20260331,20260428,20260428,20260428,001367_fin.csv,REAL_FUNDAMENTALS
001368,20260331,20260429,20260429,20260429,001368_fin.csv,REAL_FUNDAMENTALS
001369,20260331,20260428,20260428,20260428,001369_fin.csv,REAL_FUNDAMENTALS
001373,20260331,20260427,20260427,20260427,001373_fin.csv,REAL_FUNDAMENTALS
001376,20260331,20260428,20260428,20260428,001376_fin.csv,REAL_FUNDAMENTALS
001378,20260331,20260428,20260428,20260428,001378_fin.csv,REAL_FUNDAMENTALS
001379,20260331,20260424,20260424,20260424,001379_fin.csv,REAL_FUNDAMENTALS
001380,20260331,20260430,20260430,20260430,001380_fin.csv,REAL_FUNDAMENTALS
001382,20260331,20260421,20260421,20260421,001382_fin.csv,REAL_FUNDAMENTALS
001386,20260331,20260429,20260429,20260429,001386_fin.csv,REAL_FUNDAMENTALS
001387,20260331,20260428,20260428,20260428,001387_fin.csv,REAL_FUNDAMENTALS
001388,20260331,20260424,20260424,20260424,001388_fin.csv,REAL_FUNDAMENTALS
001389,20260331,20260430,20260430,20260430,001389_fin.csv,REAL_FUNDAMENTALS
001390,20260331,20260428,20260428,20260428,001390_fin.csv,REAL_FUNDAMENTALS
001391,20260331,20260429,20260429,20260429,001391_fin.csv,REAL_FUNDAMENTALS
001393,20260331,20260514,20260514,20260514,001393_fin.csv,REAL_FUNDAMENTALS
001395,20260331,20260424,20260424,20260424,001395_fin.csv,REAL_FUNDAMENTALS
001396,20260331,20260427,20260427,20260427,001396_fin.csv,REAL_FUNDAMENTALS
001400,20260331,20260428,20260428,20260428,001400_fin.csv,REAL_FUNDAMENTALS
001696,20260331,20260425,20260425,20260425,001696_fin.csv,REAL_FUNDAMENTALS
001872,20260331,20260430,20260430,20260430,001872_fin.csv,REAL_FUNDAMENTALS
001896,20260331,20260430,20260430,20260430,001896_fin.csv,REAL_FUNDAMENTALS
001914,20260331,20260429,20260429,20260429,001914_fin.csv,REAL_FUNDAMENTALS
001965,20260331,20260425,20260425,20260425,001965_fin.csv,REAL_FUNDAMENTALS
001979,20260331,20260430,20260430,20260430,001979_fin.csv,REAL_FUNDAMENTALS
002001,20260331,20260429,20260429,20260429,002001_fin.csv,REAL_FUNDAMENTALS
002003,20260331,20260428,20260428,20260428,002003_fin.csv,REAL_FUNDAMENTALS
002004,20260331,20260425,20260425,20260425,002004_fin.csv,REAL_FUNDAMENTALS
002005,20260331,20260428,20260428,20260428,002005_fin.csv,REAL_FUNDAMENTALS
002006,20260331,20260430,20260430,20260430,002006_fin.csv,REAL_FUNDAMENTALS
002007,20260331,20260427,20260427,20260427,002007_fin.csv,REAL_FUNDAMENTALS
002008,20260331,20260421,20260421,20260421,002008_fin.csv,REAL_FUNDAMENTALS
002009,20260331,20260428,20260428,20260428,002009_fin.csv,REAL_FUNDAMENTALS
002010,20260331,20260430,20260430,20260430,002010_fin.csv,REAL_FUNDAMENTALS
002011,20260331,20260429,20260429,20260429,002011_fin.csv,REAL_FUNDAMENTALS
002012,20260331,20260428,20260428,20260428,002012_fin.csv,REAL_FUNDAMENTALS
002014,20260331,20260424,20260424,20260424,002014_fin.csv,REAL_FUNDAMENTALS
002015,20260331,20260428,20260428,20260428,002015_fin.csv,REAL_FUNDAMENTALS
002016,20260331,20260418,20260418,20260418,002016_fin.csv,REAL_FUNDAMENTALS
002017,20260331,20260425,20260425,20260425,002017_fin.csv,REAL_FUNDAMENTALS
002019,20260331,20260424,20260424,20260424,002019_fin.csv,REAL_FUNDAMENTALS
002020,20260331,20260424,20260424,20260424,002020_fin.csv,REAL_FUNDAMENTALS
002021,20260331,20260430,20260430,20260430,002021_fin.csv,REAL_FUNDAMENTALS
002022,20260331,20260428,20260428,20260428,002022_fin.csv,REAL_FUNDAMENTALS
002023,20260331,20260428,20260428,20260428,002023_fin.csv,REAL_FUNDAMENTALS
002024,20260331,20260430,20260430,20260430,002024_fin.csv,REAL_FUNDAMENTALS
002025,20260331,20260430,20260430,20260430,002025_fin.csv,REAL_FUNDAMENTALS
002026,20260331,20260421,20260421,20260421,002026_fin.csv,REAL_FUNDAMENTALS
002027,20260331,20260429,20260429,20260429,002027_fin.csv,REAL_FUNDAMENTALS
002028,20260331,20260425,20260425,20260425,002028_fin.csv,REAL_FUNDAMENTALS
002029,20260331,20260425,20260425,20260425,002029_fin.csv,REAL_FUNDAMENTALS
002030,20260331,20260428,20260428,20260428,002030_fin.csv,REAL_FUNDAMENTALS
002031,20260331,20260430,20260430,20260430,002031_fin.csv,REAL_FUNDAMENTALS
002032,20260331,20260424,20260424,20260424,002032_fin.csv,REAL_FUNDAMENTALS
002033,20260331,20260424,20260424,20260424,002033_fin.csv,REAL_FUNDAMENTALS
002034,20260331,20260428,20260428,20260428,002034_fin.csv,REAL_FUNDAMENTALS
002035,20260331,20260428,20260428,20260428,002035_fin.csv,REAL_FUNDAMENTALS
002036,20260331,20260428,20260428,20260428,002036_fin.csv,REAL_FUNDAMENTALS
002037,20260331,20260429,20260429,20260429,002037_fin.csv,REAL_FUNDAMENTALS
002038,20260331,20260429,20260429,20260429,002038_fin.csv,REAL_FUNDAMENTALS
002039,20260331,20260428,20260428,20260428,002039_fin.csv,REAL_FUNDAMENTALS
002040,20260331,20260424,20260424,20260424,002040_fin.csv,REAL_FUNDAMENTALS
002041,20260331,20260428,20260428,20260428,002041_fin.csv,REAL_FUNDAMENTALS
002042,20260331,20260429,20260429,20260429,002042_fin.csv,REAL_FUNDAMENTALS
002043,20260331,20260429,20260429,20260429,002043_fin.csv,REAL_FUNDAMENTALS
002044,20260331,20260430,20260430,20260430,002044_fin.csv,REAL_FUNDAMENTALS
002045,20260331,20260421,20260421,20260421,002045_fin.csv,REAL_FUNDAMENTALS
002046,20260331,20260428,20260428,20260428,002046_fin.csv,REAL_FUNDAMENTALS
002047,20260331,20260428,20260428,20260428,002047_fin.csv,REAL_FUNDAMENTALS
002048,20260331,20260428,20260428,20260428,002048_fin.csv,REAL_FUNDAMENTALS
002049,20260331,20260428,20260428,20260428,002049_fin.csv,REAL_FUNDAMENTALS
002051,20260331,20260425,20260425,20260425,002051_fin.csv,REAL_FUNDAMENTALS
002052,20260331,20260430,20260430,20260430,002052_fin.csv,REAL_FUNDAMENTALS
002053,20260331,20260429,20260429,20260429,002053_fin.csv,REAL_FUNDAMENTALS
002054,20260331,20260430,20260430,20260430,002054_fin.csv,REAL_FUNDAMENTALS
002055,20260331,20260429,20260429,20260429,002055_fin.csv,REAL_FUNDAMENTALS
002056,20260331,20260423,20260423,20260423,002056_fin.csv,REAL_FUNDAMENTALS
002057,20260331,20260425,20260425,20260425,002057_fin.csv,REAL_FUNDAMENTALS
